Id,date,platform,title,News content,Label
78,2024-11-07,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: غارة إسرائيلية على منطقة مرج حاروف جنوبي #لبنان,Real
79,2024-11-20,AJPalestine,"عاجل | ""حمـ.ـاس""","عاجل | ""حمـ.ـاس"": - ""ندين استعمال الولايات المتحدة الفيتو في مجلس الأمن ضد القرار بوقف إطلاق النار في غزة"" - ""الولايات المتحدة تثبت مجددا أنها شريك مباشر في العدوان على شعبنا ومسؤولة عن حرب الإبادة""",Real
80,2024-11-13,AJPalestine,الاحتلال ارتكب 7 مجازر خلال الساعات الـ24 الماضية وصل جراءه,صحة غزة: - ارتفاع عدد ضحايا العدوان الإسرائيلي على القطاع إلى 43.712 شهيدا و103.258 مصابا - الاحتلال ارتكب 7 مجازر خلال الساعات الـ24 الماضية وصل جراءها للمستشفيات 47 شهيدا و182 مصابا,Real
81,2024-11-03,Misbar,لم يعلن عن وقوع عمليات طعن مؤخرا في أو غيرها وجد أن الفيديو يعود إلى 31 مارس الف,لم يعلن عن وقوع عمليات طعن مؤخرا في أو غيرها وجد أن الفيديو يعود إلى 31 مارس الفائت وهو لعملية طعن نفذها شاب فلسطيني داخل مركز تجاري شرقي آنذاك اقرأ المزيد,Fake
82,2024-11-16,Misbar,موسوعة الإنجليزية تحسم موقفها حول حرب إسرائيل على غزة بأنها إبادة جماعية وحملة إ,موسوعة الإنجليزية تحسم موقفها حول حرب إسرائيل على غزة بأنها إبادة جماعية وحملة إسرائيلية سرية للتلاعب بمحتوى الموسوعة التفاصيل كاملة عبر مقال,Fake
83,2024-11-20,AJPalestine,الجيش الإسرائيلي إن الجيش رصد تسلل 3 طائرات مسيّرة أطلقت,قال المتحدث باسم الجيش الإسرائيلي إن الجيش رصد تسلل 3 طائرات مسيّرة أطلقت من لبنان، تسببت في تفعيل صفارات الإنذار في خليج حيفا والجليل. #الأخبار #حرب_غزة,Real
84,2024-11-09,AJPalestine,عاجل | القناة 12 الإسرائيلية,عاجل | القناة 12 الإسرائيلية: تضرر مبنى في المطلة شمالي إسرائيل جراء سقوط صاروخ أطلق من #لبنان,Real
85,2024-11-25,AJPalestine,عاجل | القناة 12 الإسرائيلية,عاجل | القناة 12 الإسرائيلية: نتنياهو قد يعرض اتفاق وقف إطلاق النار في #لبنان على الإسرائيليين غدا عاجل | هيئة البث الإسرائيلية: من المتوقع التصديق غدا على اتفاق وقف إطلاق النار مع #حزب_الله بضغط من القيادة العسكرية,Real
86,2024-12-15,Misbar,التصميم المنسوب إلى صفحة الجزيرةفلسطين مفبرك ولا وجود له في أي من حسابات الجزيرة,التصميم المنسوب إلى صفحة الجزيرةفلسطين مفبرك ولا وجود له في أي من حسابات الجزيرةفلسطين الرسمية على مواقع التواصل ولا على الموقع الرسمي لقناة الجزيرة كما لم ينشر أي مصدر إعلامي موثوق التصريح المنسوب إلى القيادي في حركة حماس باسم نعيم للمزيد,Fake
87,2024-11-14,AJPalestine,أكسيوس عن مصادر:,أكسيوس عن مصادر: - بايدن التقى قبيل لقائه ترمب بعائلات الرهائن الأمريكيين في غزة - بايدن طلب من ترمب العمل معا للدفع باتجاه التوصل إلى اتفاق لوقف إطلاق النار بغزة #الجزيرة,Real
88,2024-11-03,AJPalestine,استشهد نحو 28 فلسطينيا في غارات للاحتلال على القطاع، 15 منهم شمالي الق,استشهد نحو 28 فلسطينيا في غارات للاحتلال على القطاع، 15 منهم شمالي القطاع، في حين وصل عدد الشهداء إلى 43 ألفا و314، وعدد الجرحى زاد على 100 ألف.. التفاصيل مع مراسل الجزيرة رامي أبو طعيمة #الأخبار #حرب_غزة,Real
89,2024-11-24,AJPalestine,عاجل | واللا,عاجل | واللا: الدفعات الصاروخية من #لبنان لا تتوقف ويتم الآن تفعيل صفارات الإنذار بمنطقة ميرون في الجليل الأعلى,Real
90,2024-12-30,Misbar,الفيديو يتألف من مقاطع منفصلة مقتطعة من تقرير منشور في 14 يوليو 2021 وتظهر اشتبا,الفيديو يتألف من مقاطع منفصلة مقتطعة من تقرير منشور في 14 يوليو 2021 وتظهر اشتباكات بين قوات النهوض الشعبي وبين حركة طالبان تفاصيل أوفى,Fake
91,2024-11-22,AJPalestine,عاجل | سرايا القدس,عاجل | سرايا القدس: نخوض اشتباكات ضارية بأسلحة رشاشة ومضادة للدروع مع العدو الصهيوني في بيت لاهيا شمال قطاع غزة,Real
92,2024-11-02,AJPalestine,"نساء من عائلة ""روتشليد"" اليهودية مهدن الطريق من #إنجلترا لخطة ""حاييم و","نساء من عائلة ""روتشليد"" اليهودية مهدن الطريق من #إنجلترا لخطة ""حاييم وايزمان""، أول رئيس وزراء لإسرائيل، في إقامة وطن قومي لليهود في #فلسطين.. فكيف كنّ اللبنة الأولى لـ""وعد بلفور""؟ #الجزيرة_فيديو",Real
93,2024-11-14,AJPalestine,عاجل | التلفزيون السوري,عاجل | التلفزيون السوري: عدوان إسرائيلي يستهدف حيي المزة وقدسيا بدمشق,Real
94,2024-11-17,AJPalestine,عاجل | هآرتس,عاجل | هآرتس: ثلث قتلى الحرب الإسرائيليين هم من أفراد قوات الاحتياط والعديد منهم لديهم عائلات والعبء عليهم غير مسبوق,Real
95,2024-11-10,AJPalestine,عاجل | هيئة شؤون الأسرى,عاجل | هيئة شؤون الأسرى: جيش الاحتلال الإسرائيلي أعدم بالرصاص 3 أسرى من غزة بعد لحظات من الإفراج عنهم,Real
96,2024-11-19,AJPalestine,عاجل | مدير مستشفى كمال عدوان للجزيرة,عاجل | مدير مستشفى كمال عدوان للجزيرة: - حالات سوء تغذية بدأت بالتوافد على المستشفى معظمهم أطفال ومسنون بسبب المجاعة - خطر الموت يهدد حياة المرضى من كبار السن لنفاد الدواء وتفشي المجاعة شمال غزة - مصابون يفقدون حياتهم يوميا لعدم وجود أطباء وأدوية في المستشفى,Real
97,2024-11-28,AJPalestine,الأونروا: - تم رفض 82 محاولة وعرقلة 9 محاولات للأمم المتحدة لإيصال المساعدات إلى شمال غزة المحاصر -,الأونروا: - تم رفض 82 محاولة وعرقلة 9 محاولات للأمم المتحدة لإيصال المساعدات إلى شمال غزة المحاصر - ظروف البقاء على قيد الحياة تتضاءل لنحو 65 إلى 75 ألف شخص يقدر أنهم ما زالوا في شمال القطاع #الجزيرة,Real
98,2024-11-07,AJPalestine,الاحتلال مجزرة بقصف منزل قرب مدارس أبو حسين بمخيم جباليا ما,#صور مروعة لشـ.ـهداء أطفال تحت الأنقاض جراء ارتكاب الاحتلال مجزرة بقصف منزل قرب مدارس أبو حسين بمخيم جباليا ما أدى إلى ارتقاء 30 شهيداً وإصابة وفقدان عدد آخر #الجزيرة,Real
99,2024-11-25,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: قصف مدفعي إسرائيلي على منطقة تل الزعتر بمخيم جباليا شمالي قطاع غزة,Real
100,2024-12-22,Misbar,استقصائي استمر أشهرا يكشف عن خلافات داخلية عميقة في هيئة الإذاعة البريطانية BBC,استقصائي استمر أشهرا يكشف عن خلافات داخلية عميقة في هيئة الإذاعة البريطانية BBC وتأثير جماعات الضغط المؤيدة لإسرائيل على تغطيتها للحرب الإسرائيلية على غزة التحقيق يوجه اتهامات مباشرة للمؤسسة بالانحياز للرواية الإسرائيلية على حساب حياديتها الصحافية التفاصيل في مقال,Fake
101,2024-11-09,AJPalestine,عاجل | الصحة اللبنانية,عاجل | الصحة اللبنانية: 6 شهداء و5 مصابين من المسعفين في غارات إسرائيلية على بلدتي عين بعال ودير قانون رأس العين,Real
102,2024-11-29,AJPalestine,عاجل | الأمين العام لحزب الله,عاجل | الأمين العام لحزب الله: الحزب استعاد قوته ومبادرته فشكل منظومة القيادة والسيطرة مجددا ووقف صامدا على الجبهة,Real
103,2024-11-15,Misbar,الصورة الأولى نشرت في 11 مايو 2021 على أنها لدمار عقب هجوم صاروخي على بتاح تكفا,الصورة الأولى نشرت في 11 مايو 2021 على أنها لدمار عقب هجوم صاروخي على بتاح تكفا أما الصورة الثانية فتعود لإصابة مبنى جراء سقوط صاروخ من قطاع غزة على جفعتايم في 12 مايو 2021 اكتشف المزيد,Fake
104,2024-12-16,Misbar,المعلومات المضللة تزيد من معاناة السوريين من صور مزيفة إلى مقاطع فيديو مضللة كيف,المعلومات المضللة تزيد من معاناة السوريين من صور مزيفة إلى مقاطع فيديو مضللة كيف تعمل الشائعات على زرع الفوضى وتعزز الانقسامات في المجتمع السوري اكتشف الحقيقة في هذا الألبوم,Fake
105,2024-11-13,AJPalestine,تحقيق للقناة 13 الإسرائيلية يكشف عن تسجيلات يحرض فيها بن غفير مقربيه ع,تحقيق للقناة 13 الإسرائيلية يكشف عن تسجيلات يحرض فيها بن غفير مقربيه على تصعيد الاستفزاز وتفجير الوضع ضد العرب، وفي المسجد الأقصى #حرب_غزة #الأخبار,Real
106,2024-11-07,Misbar,تقرير أممي حديث يؤكد تسجيل فلسطين أعلى نسبة لقتل الصحفيين في العالم خلال العام 2,تقرير أممي حديث يؤكد تسجيل فلسطين أعلى نسبة لقتل الصحفيين في العالم خلال العام 2023 يكشف تناقض الاحتلال الإسرائيلي فبينما يسمح للصحفيين الإسرائيليين بالتغطية بحرية وارتكاب مختلف الانتهاكات يستهدف الصحفيون الفلسطينيون بالقتل والملاحقات والاتهامات الزائفة هنا التفاصيل,Fake
107,2024-11-18,Misbar,المقطع ليس لحفل راقص ومختلط في باحات الفيديو يوثق مشاهد حشود من المعتكفين وهي تر,المقطع ليس لحفل راقص ومختلط في باحات الفيديو يوثق مشاهد حشود من المعتكفين وهي تردد نشيدا يشيد بالمقاومة و خلال مسيرة تضامنية في ليلة الخامس والعشرين من رمضان الموافق لـ14 إبريل من عام 2023 تفاصيل أكثر,Fake
108,2024-11-15,AJPalestine,سـ.ـرايا القدس تبث شريطا للأسير المحتجز لديها ألكسندر توربانوف يناشد ف,سـ.ـرايا القدس تبث شريطا للأسير المحتجز لديها ألكسندر توربانوف يناشد فيه المسؤولين الإسرائيليين إنقاذ حياته #الجزيرة #فيديو,Real
109,2024-11-28,AJPalestine,"الاحتلال المقتحمة على محور القدس""","كتـ.ـيبة جنين في سـ.ـرايا القدس: ""يخوض مقاتلونا في سرية قباطية معارك ضارية مع قوات الاحتلال المقتحمة على محور القدس"" #الجزيرة",Real
110,2024-11-01,AJPalestine,عاجل | القناة 12 الإسرائيلية,عاجل | القناة 12 الإسرائيلية: رغم إنكار ديوان نتنياهو فإن الصور تظهر مشاركة المستشار المعتقل في اجتماعات للحكومة,Real
111,2024-11-07,AJPalestine,أكسيوس عن مسؤول في إدارة بايدن:,أكسيوس عن مسؤول في إدارة بايدن: - قلقون بشأن إقالة غالانت لأنه شريك موثوق في حربي غزة ولبنان والتوتر مع #إيران - لا علاقات لنا بكاتس الذي عين خلفا لغالانت وقلقون من أن الأمر سيصبح أكثر صعوبة - لدينا الكثير من الأشياء التي يتعين علينا القيام بها في الشهرين المقبلين. #الجزيرة,Real
112,2024-11-19,AJPalestine,عاجل | الجبهة الداخلية الإسرائيلية,عاجل | الجبهة الداخلية الإسرائيلية: - تفعيل صفارات الإنذار في كفار بلوم ومحيطها بالقطاع الشرقي للحدود مع #لبنان - صفارات الإنذار تدوي في المطلة إثر اختراق مسيرة من #لبنان - إطلاق صفارات الإنذار في كريات شمونة عقب اختراق مسيرة من #لبنان,Real
113,2024-11-22,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: ارتفاع عدد الشهداء إلى 3 منهم طفلتان بقصف إسرائيلي على خيمة تؤوي نازحين بالمواصي غربي خان يونس,Real
114,2024-11-02,AJPalestine,عاجل | الجبهة الداخلية الإسرائيلية,عاجل | الجبهة الداخلية الإسرائيلية: صفارات الإنذار تدوي في مدينة صفد ومناطق محيطة بها في شمال إسرائيل,Real
115,2024-11-09,AJPalestine,عاجل | حزب الله,عاجل | حزب الله: استهدفنا برشقة صاروخية تجمعا لقوات العدو الإسرائيلي في موقع العباد,Real
116,2024-12-11,Misbar,الفيديو مقتطع من تقرير نشرته وكالات أنباء وقنوات إخبارية في 26 إبريل 2024 ويظهر,الفيديو مقتطع من تقرير نشرته وكالات أنباء وقنوات إخبارية في 26 إبريل 2024 ويظهر حشد القوات الإسرائيلية لعشرات الدبابات والمركبات المدرعة على طول حدودها مع جنوب قطاع غزة تفاصيل أوفى,Fake
117,2024-12-27,Misbar,نفت والدة الشابة حنين عكاري وستة مصادر مطلعة لـ صحة الأنباء المتداولة حول إصابته,نفت والدة الشابة حنين عكاري وستة مصادر مطلعة لـ صحة الأنباء المتداولة حول إصابتها أو مقتلها خلال تظاهرة في مدينة السورية وأوضحت والدتها أن ابنتها التي تنتمي إلى الطائفة السنية فقدت وعيها نتيجة وعكة صحية في حمص التفاصيل كاملة,Fake
118,2024-11-23,AJPalestine,عاجل | مصادر للجزيرة,عاجل | مصادر للجزيرة: مستوطنون يقتحمون المقبرة الإسلامية في شارع الشهداء وسط الخليل جنوبي الضفة الغربية,Real
119,2024-11-06,AJPalestine,عاجل | القناة 7 الإسرائيلية,عاجل | القناة 7 الإسرائيلية: إصابة 4 أشخاص في استهداف بلدة أفيفيم بالصواريخ,Real
120,2024-11-02,AJPalestine,عاجل | الجبهة الداخلية الإسرائيلية,عاجل | الجبهة الداخلية الإسرائيلية: صفارات الإنذار تدوي في إيلون ومانوت في الجليل الغربي عقب رصد إطلاق صواريخ,Real
121,2024-11-27,AJPalestine,الاحتلال #حرب_غزة #فيديو,استياء سكان غزة من إسقاط المساعدات الجوية قرب الاحتلال #حرب_غزة #فيديو,Real
122,2024-11-17,AJPalestine,عاجل | واللا,عاجل | واللا: سكان مناطق وسط إسرائيل يبلغون عن تعطيل نظام جي بي إس بعد تفعيل صفارات الإنذار,Real
123,2024-11-15,Misbar,جريدة الأخبار اللبنانية نشرت الفيديو الأصلي على منصة إكس يوم 29 أكتوبر الفائت وأ,جريدة الأخبار اللبنانية نشرت الفيديو الأصلي على منصة إكس يوم 29 أكتوبر الفائت وأشارت إلى أنه لدمار لحق بساحة بلدة جباع جراء غارات إسرائيلية للمزيد عبر تحقيق,Fake
124,2024-11-04,AJPalestine,عاجل | يديعوت أحرونوت عن مصادر أمنية,عاجل | يديعوت أحرونوت عن مصادر أمنية: هدف بدء التحقيق في قضية التسريبات هو وقف تسريب معلومات خطيرة خلال الحرب,Real
125,2024-11-22,Misbar,المقطع منشور في 20 نوفمبر الجاري ويوثق اقتحام الجيش الإسرائيلي لمدينة في تفاصيل,المقطع منشور في 20 نوفمبر الجاري ويوثق اقتحام الجيش الإسرائيلي لمدينة في تفاصيل أكثر,Fake
126,2024-11-23,AJPalestine,رئيس كولومبيا غوستافو بيترو للجزيرة: هدف حرب الإبادة التي تمارسها إسرا,رئيس كولومبيا غوستافو بيترو للجزيرة: هدف حرب الإبادة التي تمارسها إسرائيل في غزة منع قيام وطن للفلسطينيين #حرب_غزة,Real
127,2024-11-11,AJPalestine,عاجل | مراسلة #الجزيرة,عاجل | مراسلة #الجزيرة: - إطلاق دفعة صاروخية من جنوب #لبنان باتجاه مواقع إسرائيلية في الجليل - انفجار صواريخ اعتراضية في أجواء قرى حدودية من جنوب #لبنان,Real
128,2024-11-14,AJPalestine,مكتب الأمم المتحدة لحقوق الإنسان: نرجح أن تكون الوفيات بغزة منذ 7 أكتو,مكتب الأمم المتحدة لحقوق الإنسان: نرجح أن تكون الوفيات بغزة منذ 7 أكتوبر 2023 أعلى مما ورد في التقارير الحالية,Real
129,2024-11-17,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: إصابة فلسطينيتين في قصف مدفعي إسرائيلي على بلدة النصر شمال شرقي مدينة #رفح جنوبي قطاع غزة,Real
130,2024-11-10,AJPalestine,"""بدهم يجهلوا أولادنا.. بدنا التعليم"".. مسن فلسطيني يطالب بحقهم في التع","""بدهم يجهلوا أولادنا.. بدنا التعليم"".. مسن فلسطيني يطالب بحقهم في التعليم في ظل الحرب الإسرائيلية المستمرة منذ أكثر من عام #فيديو #حرب_غزة",Real
131,2024-11-08,AJPalestine,وسائل الإعلام الإسرائيلية ﻻ تزال منشغلة بإقالة وزير الدفاع يوآف غالانت,وسائل الإعلام الإسرائيلية ﻻ تزال منشغلة بإقالة وزير الدفاع يوآف غالانت وتداعياتها على المستويين السياسي والعسكري.. فما أبرز ما جاء في هذه النقاشات؟ #الأخبار #حرب_غزة,Real
132,2024-11-01,AJPalestine,عاجل | القناة 12 الإسرائيلية,عاجل | القناة 12 الإسرائيلية: أنباء عن اعتراضات جوية في خليج حيفا دون دوي صفارات الإنذار,Real
133,2024-11-17,AJPalestine,عاجل | وسائل إعلام إسرائيلية,عاجل | وسائل إعلام إسرائيلية: العشرات يغلقون مدخل مكتب نتنياهو في القدس مطالبين بإسقاط الحكومة وإبرام صفقة تبادل,Real
134,2024-11-06,AJPalestine,الاحتلال في اقتحام قباطية #حرب_غزة #فيديو,شهادة والد طفل نهشه كلب الاحتلال في اقتحام قباطية #حرب_غزة #فيديو,Real
135,2024-11-02,AJPalestine,عاجل | - الجبهة الداخلية الإسرائيلية: صفارات الإنذار تدوي في 25 منطقة في عكا وخليج حيفا ومناطق واسع,عاجل | - الجبهة الداخلية الإسرائيلية: صفارات الإنذار تدوي في 25 منطقة في عكا وخليج حيفا ومناطق واسعة من الجليل - وسائل إعلام إسرائيلية: دوي انفجارات في خليج حيفا وعكا ومناطق عدة بالجليل #الجزيرة,Real
136,2024-11-11,AJPalestine,عاجل | هآرتس عن مسؤول إسرائيلي رفيع,عاجل | هآرتس عن مسؤول إسرائيلي رفيع: - إدارة بايدن قد تقرر دعوة الجيش لإنهاء عملياته في غزة - نستعد لخطوات عملية من جانب إدارة بايدن بعد اقتراب انتهاء الإنذار الأمريكي - تزايد احتمال أن تعلن واشنطن أن إسرائيل لم تلتزم بمطالب تتعلق بالمساعدات الإنسانية لغزة,Real
137,2024-11-12,AJPalestine,الجيش الإسرائيلي,الجيش الإسرائيلي: مقتل 4 جنود من لواء كفير في المعارك بشمال قطاع غزة معاريف: الجنود الإسرائيليون الأربعة قتلوا داخل مبنى استهدف بصاروخ مضاد للدروع في بيت لاهيا شمالي قطاع غزة,Real
138,2024-11-18,AJPalestine,وسائل إعلام إسرائيلية: عشرات من ذوي الأسرى المحتجزين بغزة يتظاهرون قرب,وسائل إعلام إسرائيلية: عشرات من ذوي الأسرى المحتجزين بغزة يتظاهرون قرب منزل نتنياهو في القدس ويطالبون بصفقة,Real
139,2024-11-24,AJPalestine,عاجل | سامي أبو زهري,عاجل | سامي أبو زهري: ندعو إدارة بايدن إلى التكفير عن خطيئتها بالضغط على الاحتلال لوقف جرائمه ضد شعبنا,Real
140,2024-11-03,AJPalestine,عاجل | وزير الخارجية التركي,عاجل | وزير الخارجية التركي: قدمنا رسالة موقعة من 52 دولة إلى الأمم المتحدة تطالب بوقف تزويد إسرائيل بالأسلحة,Real
141,2024-11-29,Misbar,هذا المقطع من اشتباكات قوات تركية مع عناصر النظام السوري بالقرب من محافظة في فبر,هذا المقطع من اشتباكات قوات تركية مع عناصر النظام السوري بالقرب من محافظة في فبراير عام 2020 التفاصيل كاملة عبر تحقيق,Fake
142,2024-11-06,AJPalestine,سـ.ــرايا القدس تعرض مشاهد من استهداف حواجز لقوات إسرائيلية ومعارك ضار,"سـ.ــرايا القدس تعرض مشاهد من استهداف حواجز لقوات إسرائيلية ومعارك ضارية خاضتها ""كتـ.ـيبة جنين"" #حرب_غزة #فيديو",Real
143,2024-11-09,AJPalestine,عاجل | مصادر للجزيرة,عاجل | مصادر للجزيرة: قوات الاحتلال تحاصر منزلا في مدينة طولكرم شمال الضفة الغربية,Real
144,2024-11-17,AJPalestine,عاجل | زعيم الأغلبية المنتخب بالشيوخ الأمريكي,عاجل | زعيم الأغلبية المنتخب بالشيوخ الأمريكي: تجب معاقبة الجنائية الدولية إذا أصدرت أوامر اعتقال لمسؤولين إسرائيليين,Real
145,2024-11-12,AJPalestine,عاجل | القناة ١٢ الإسرائيلية,عاجل | القناة ١٢ الإسرائيلية: تايلاند تصدر تحذيرا من احتمال استهداف إسرائيليين على أراضيها,Real
146,2024-11-23,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: غارة إسرائيلية تستهدف مسجد الفاروق في مخيم النصيرات وسط قطاع غزة,Real
147,2024-12-11,Misbar,كشف أن الفيديو المتداول يوثق حشودا عسكرية إسرائيلية في غلاف غزة بتاريخ 15 أكتوبر,كشف أن الفيديو المتداول يوثق حشودا عسكرية إسرائيلية في غلاف غزة بتاريخ 15 أكتوبر 2023 اقرأ التحقيق كاملا,Fake
148,2024-11-14,AJPalestine,عاجل | الجبهة الداخلية الإسرائيلية,عاجل | الجبهة الداخلية الإسرائيلية: صفارات الإنذار تدوي في عكا إثر تسلل مسيرة من #لبنان,Real
149,2024-11-24,AJPalestine,عاجل | حزب الله,عاجل | حزب الله: قصفنا برشقة صاروخية مستوطنة حتسور هاغليليت,Real
150,2024-11-25,AJPalestine,عاجل | مراسل #الجزيرة,عاجل | مراسل #الجزيرة: مسيرة إسرائيلية تستهدف سيارة في مدينة صور جنوبي #لبنان,Real
151,2024-11-05,Misbar,لم ينشر أي تصريح لرئيس الحكومة اللبنانية على وسائل إعلام ذات صدقية أو على حسابات,لم ينشر أي تصريح لرئيس الحكومة اللبنانية على وسائل إعلام ذات صدقية أو على حساباته الشخصية يصف فيه بـ المليشيا المارقة أو تحدث فيه عن تكلفة الإعمار في الناجمة عن العدوان الإسرائيلي تفاصيل أكثر,Fake
152,2024-11-04,AJPalestine,القناة 12: رئيس الموساد أبلغ أهالي المختطفين أن فرصة التوصل إلى صفقة ص,القناة 12: رئيس الموساد أبلغ أهالي المختطفين أن فرصة التوصل إلى صفقة صغيرة تبدو منخفضة #حرب_غزة,Real
153,2024-11-26,AJPalestine,وزير الخارجية الإيطالي:,وزير الخارجية الإيطالي: - نحن أصدقاء إسرائيل ولكن يجب احترام القانون الدولي - نعمل مع الولايات المتحدة للتوصل إلى وقف لإطلاق النار في غزة ولبنان #الجزيرة,Real
154,2024-11-24,AJPalestine,عاجل | هيئة البث الإسرائيلية,عاجل | هيئة البث الإسرائيلية: توقف حركة الطيران في مطار بن غوريون شرق تل أبيب إثر إطلاق صواريخ من #لبنان,Real
155,2024-11-09,Misbar,الفيديو لمشاركة المصور الفلسطيني بحدث في بتاريخ 25 مايو الفائت للمزيد من التفاصي,الفيديو لمشاركة المصور الفلسطيني بحدث في بتاريخ 25 مايو الفائت للمزيد من التفاصيل,Fake
156,2024-11-13,AJPalestine,الاحتلال بمخيم جباليا #حرب_غزة #فيديو,كتـ.ـائب القسـ.ـام تستهدف جنود وآليات الاحتلال بمخيم جباليا #حرب_غزة #فيديو,Real
157,2024-11-11,AJPalestine,لقطات ترصد أضرارا نجمت عن سقوط صواريخ في منطقة خليج #حيفا انطلقت من جن,لقطات ترصد أضرارا نجمت عن سقوط صواريخ في منطقة خليج #حيفا انطلقت من جنوب #لبنان #حرب_غزة #الأخبار,Real
158,2024-12-27,Misbar,الصورة توثق غارة جوية شنتها قوات التحالف العربي بقيادة في 28 إبريل 2015 على مدرج,الصورة توثق غارة جوية شنتها قوات التحالف العربي بقيادة في 28 إبريل 2015 على مدرج مطار الدولي الذي يسيطر عليه لمنع طائرة إيرانية من الهبوط للمزيد من المعلومات,Fake
